sample_index,observed,AR(3),MA(2),"ARMA(3,2)","ARIMA(3,1,2)",Training-mean baseline
2864,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2865,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2866,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2867,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2868,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2869,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2870,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2871,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2872,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2873,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2874,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2875,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2876,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2877,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2878,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2879,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2880,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2881,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2882,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2883,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2884,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2885,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2886,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2887,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2888,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2889,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2890,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2891,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2892,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2893,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2894,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2895,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2896,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2897,977.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2898,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2899,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2900,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2901,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2902,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2903,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2904,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2905,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2906,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2907,985.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2908,983.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2909,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2910,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2911,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2912,980.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2913,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2914,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2915,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2916,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2917,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2918,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2919,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2920,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2921,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2922,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2923,978.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2924,976.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2925,979.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2926,982.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2927,984.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2928,987.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2929,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2930,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2931,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2932,988.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2933,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2934,989.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2935,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2936,991.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2937,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2938,994.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2939,997.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2940,1001.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2941,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2942,1011.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2943,1014.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2944,1014.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2945,1012.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2946,1011.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2947,1009.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2948,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2949,1006.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2950,1004.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2951,1008.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2952,1009.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2953,1005.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2954,1002.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2955,997.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2956,992.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2957,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2958,981.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2959,976.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2960,975.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2961,972.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2962,970.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2963,969.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2964,969.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2965,968.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2966,967.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2967,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2968,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2969,963.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2970,964.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2971,960.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2972,960.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2973,960.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2974,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2975,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2976,962.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2977,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2978,961.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2979,958.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2980,953.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2981,952.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2982,951.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2983,956.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2984,968.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2985,986.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2986,1009.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2987,1039.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2988,1078.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2989,1122.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2990,1170.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2991,1220.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2992,1263.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2993,1299.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2994,1313.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2995,1297.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2996,1264.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2997,1208.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2998,1149.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
2999,1090.0,1025.4715700089323,1026.0380355563846,1026.0309664969961,1110.1821464563238,1026.0311111111112
